customerGroupId,STYLECODE,PRODUCT_NAME,COMPOSITION,FABRIC,SIZE_RANGE,COLOURS_COUNT,SHORT_DESCRIPTION,BOX_QTY,PRICE,BASE_SALE_PRICE,TIER_10_TO_49_PRICE,TIER_50_TO_99_PRICE,TIER_100_PLUS_PRICE,CATEGORY,CATEGORY_SORT
3,1000,Parcel Tote,100% Cotton Canvas,320 GSM,,,Smaller Style,50,6.95,17.48,15.73,13.98,13.11,BAGS,41000
3,1001,Carrie Tote,100% Cotton Canvas,320 GSM,,,Large Style,50,7.95,20.0,18.0,16.0,15.0,BAGS,41000
3,1002,Shoulder Tote,100% Cotton Canvas,320 GSM,,,Wider Style,50,8.95,22.52,20.27,18.02,16.89,BAGS,41000
3,1003,Duffel Bag,100% Recycled Polyester  PVC Coating,400 GSM,,,Cylinder Duffel - Large Volume,20,30.75,77.36,69.62,61.89,58.02,BAGS,41000
3,1004,Canvas Duffel Bag,100% Cotton Canvas,400 GSM,,,Cylinder Duffel - Large Volume,20,34.5,86.79,78.11,69.43,65.09,BAGS,41000
3,1005,Gym Duffel Bag,100% Recycled Polyester,400 GSM,,,Cylinder Duffel - Mid Volume,20,26.95,67.8,61.02,54.24,50.85,BAGS,41000
3,1007,Basic Tote,100% Cotton,200 GSM,,,Large Style,80,6.95,17.48,15.73,13.98,13.11,BAGS,41000
3,1008,TwoTone Carrie Tote,100% Cotton Canvas,320 GSM,,,Large Style,50,12.75,32.08,28.87,25.66,24.06,BAGS,41000
3,1009,Escape Travel Bag,100% Polyester,400 GSM,,,Rectangular Duffel - Large Volume,12,51.95,130.69,117.62,104.55,98.02,BAGS,41000
3,1010,Recycled Camera Bag,100% Recycled Polyester,210 GSM,,,Tear-out pip label,100,10.75,27.04,24.34,21.63,20.28,BAGS,41000
3,1011,Recycled Phone Bag,100% Recycled Polyester,210 GSM,,,Tear-out pip label,100,9.75,24.53,22.08,19.62,18.4,BAGS,41000
3,1012,Carrie Denim Tote,100% Cotton,350 GSM,,,Large Style,50,12.75,32.08,28.87,25.66,24.06,BAGS,41000
3,1013,Recycled Waist Bag,100% Recycled Polyester,210 GSM,,,Tear-out pip label,60,17.5,44.03,39.63,35.22,33.02,BAGS,41000
3,1014,Waist Bag,100% Polyester  PU Coating,210 GSM,,,Small Style,60,11.25,28.3,25.47,22.64,21.22,BAGS,41000
3,1018,Backpack,100% Recycled Polyester,210 GSM,,,Tear-out pip label,10,26.95,67.8,61.02,54.24,50.85,BAGS,41000
3,1019,Recycled Pocket Waist Bag,100% Recycled Polyester,210 GSM,,,Tear-out pip label,40,20.5,51.57,46.41,41.26,38.68,BAGS,41000
3,1021,Grocery Bag,100% Recycled Polyester Rip-Stop,80 GSM,,,Tear-out pip label,350,7.25,18.24,16.42,14.59,13.68,BAGS,41000
3,1022,Recycled Toiletry Bag,100% Recycled Polyester,210 GSM,,,Tear-out pip label,52,13.95,35.09,31.58,28.07,26.32,BAGS,41000
3,1024,Recycled Laptop Sleeve,100% Recycled Polyester,360 GSM,,,Tear-out pip label,18,20.5,51.57,46.41,41.26,38.68,BAGS,41000
3,1025,Recycled Double Waist Bag,100% Recycled Polyester,360 GSM,,,Tear-out pip label,30,23.75,59.75,53.78,47.8,44.81,BAGS,41000
3,1026,Recycled Transit Bag,100% Recycled Polyester,210 GSM,,,Tear-out pip label,45,15.95,40.13,36.12,32.1,30.1,BAGS,41000
3,1027,Recycled Messenger Bag,100% Recycled Polyester,360 GSM,,,Tear-out pip label,10,39.5,99.37,89.43,79.5,74.53,BAGS,41000
3,1028,Recycled Rucksack,100% Recycled Polyester,360 GSM,,,Tear-out pip label,10,37.5,94.34,84.91,75.47,70.76,BAGS,41000
3,1029,Recycled Field Backpack,100% Recycled Polyester,360 GSM,,,Tear-out pip label,10,38.25,96.23,86.61,76.98,72.17,BAGS,41000
3,1030,Recycled Travel Backpack,100% Recycled Polyester,360 GSM,,,Tear-out pip label,10,61.5,154.72,139.25,123.78,116.04,BAGS,41000
3,1031,Recycled Strap Backpack,100% Recycled Polyester,360 GSM,,,Tear-out pip label,10,48.5,122.01,109.81,97.61,91.51,BAGS,41000
3,1032,Recycled Fold Wallet,100% Recycled Polyester,350 GSM,,,Tear-out pip label,340,10.75,27.04,24.34,21.63,20.28,BAGS,41000
3,1033,Recycled Zip Wallet,100% Recycled Polyester,350 GSM,,,Tear-out pip label,210,13.75,34.59,31.13,27.67,25.94,BAGS,41000
3,1034,Recycled Long Wallet,100% Recycled Polyester,350 GSM,,,Tear-out pip label,140,16.25,40.88,36.79,32.7,30.66,BAGS,41000
3,1035,Area Pattern Duffel Bag,100% Recycled Polyester  PVC Coating,350 GSM,,,Cylinder Duffel - Large Volume,10,36.95,92.96,83.66,74.37,69.72,BAGS,41000
3,1036,Rain Duffel Bag,100% Recycled Polyester PU,350 GSM,,,Cylinder Duffel - Large Volume,10,46.5,116.98,105.28,93.58,87.74,BAGS,41000
3,1037,Recycled Gear Bag,100% Recycled Polyester,210 GSM,,,Tear-out pip label,50,16.5,41.51,37.36,33.21,31.13,BAGS,41000
3,1038,Recycled Light Duffel Bag,100% Recycled Polyester Rip-Stop,80 GSM,,,Tear-out pip label,30,20.25,50.94,45.85,40.75,38.2,BAGS,41000
3,1040,Oversized Tote Bag,100% Cotton Canvas,320 GSM,,,Oversized,42,10.5,26.42,23.78,21.14,19.82,BAGS,41000
3,1041,Pocket Tote Bag,100% Cotton Canvas,320 GSM,,,Large Style,42,13.95,35.09,31.58,28.07,26.32,BAGS,41000
3,1080,Canvas Apron,100% Cotton Canvas,360 GSM,,,Heavy Weight - Duck Canvas,45,22.95,57.74,51.97,46.19,43.3,ACCESSORIES,60000
3,1081,Canvas Half Apron,100% Cotton Canvas,355 GSM,,,Heavy Weight - Duck Canvas,48,20.95,52.7,47.43,42.16,39.53,ACCESSORIES,60000
3,1082,Carrie Apron,100% Cotton Canvas,320 GSM,,,Heavy Weight - Cotton Canvas,60,18.95,47.67,42.9,38.14,35.75,ACCESSORIES,60000
3,1083,Carrie Half Apron,100% Cotton Canvas,320 GSM,,,Heavy Weight - Cotton Canvas,75,14.95,37.61,33.85,30.09,28.21,ACCESSORIES,60000
3,1084,Denim Apron,100% Cotton,350 GSM,,,Heavy Weight - 100% Cotton,42,23.95,60.25,54.22,48.2,45.19,ACCESSORIES,60000
3,1085,Denim Half Apron,100% Cotton,350 GSM,,,Heavy Weight - Denim,60,18.95,47.67,42.9,38.14,35.75,ACCESSORIES,60000
3,1086,Linen Apron,100% Linen,215 GSM,,,Mid Weight - 100% Linen,90,24.95,62.77,56.49,50.22,47.08,ACCESSORIES,60000
3,1087,Linen Half Apron,100% Linen,215 GSM,,,Mid Weight - 100% Linen,90,18.95,47.67,42.9,38.14,35.75,ACCESSORIES,60000
3,1100,Stock Cap,80% Acrylic  20% Wool ,,,,High Profile - Flat Peak,72,6.95,17.48,15.73,13.98,13.11,CAPS/HATS,30300
3,1102,Stock Faded Trucker,100% Cotton Front & Peak  100% Recycled Polyester Mesh Back,,,,High Profile - Flat Peak,72,5.95,14.97,13.47,11.98,11.23,CAPS/HATS,30300
3,1103,Finn Five Panel Cap,100% Cotton,,,,Low Profile - Flat Peak,72,6.75,16.98,15.28,13.58,12.74,CAPS/HATS,30300
3,1104,Finn Nylon Cap,100% Recycled Nylon,,,,Low Profile - Flat Tonal Peak,72,6.95,17.48,15.73,13.98,13.11,CAPS/HATS,30300
3,1105,Finn TwoTone Nylon Cap,100% Recycled Nylon,,,,Low Profile - Contrast Panels,72,6.95,17.48,15.73,13.98,13.11,CAPS/HATS,30300
3,1106,Stock Flex Cap,97% Cotton  3% Spandex,,,,Flex Fit - Flat Peak,72,6.75,16.98,15.28,13.58,12.74,CAPS/HATS,30300
3,1107,Cuff Beanie,100% Acrylic,,,,Relaxed Fit,100,6.95,17.48,15.73,13.98,13.11,BEANIES,30500
3,1107F,Cuff Safety Beanie,100% Acrylic,,,,Mid Weight - Hi Vis,100,6.95,17.48,15.73,13.98,13.11,BEANIES,30500
3,1108,Stock Trucker Cap,100% Cotton Front & Peak  100% Polyester Mesh Back,,,,High Profile - Flat Peak,72,6.75,16.98,15.28,13.58,12.74,CAPS/HATS,30300
