sku,style_code,colour,size,front_filename,back_filename,local_front,local_back,cdn_front,cdn_back
9401042467072,ZT366,Navy/Charcoal,XL,ZT366_bProduct_Navy_Charcoal_01_auU0VY3.jpg,ZT366_bProduct_Navy_Charcoal_02_o4Y5SN3.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT366/ZT366_Product_Navy_Charcoal_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT366/ZT366_Product_Navy_Charcoal_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT366_bProduct_Navy_Charcoal_01_auU0VY3.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT366_bProduct_Navy_Charcoal_02_o4Y5SN3.jpg
9401042467089,ZT366,Navy/Charcoal,XS,ZT366_bProduct_Navy_Charcoal_01_auU0VY3.jpg,ZT366_bProduct_Navy_Charcoal_02_o4Y5SN3.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT366/ZT366_Product_Navy_Charcoal_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT366/ZT366_Product_Navy_Charcoal_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT366_bProduct_Navy_Charcoal_01_auU0VY3.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT366_bProduct_Navy_Charcoal_02_o4Y5SN3.jpg
9401042467096,ZT366,Navy/Charcoal,XXS,ZT366_bProduct_Navy_Charcoal_01_auU0VY3.jpg,ZT366_bProduct_Navy_Charcoal_02_o4Y5SN3.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT366/ZT366_Product_Navy_Charcoal_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT366/ZT366_Product_Navy_Charcoal_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT366_bProduct_Navy_Charcoal_01_auU0VY3.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT366_bProduct_Navy_Charcoal_02_o4Y5SN3.jpg
9401042514103,ZT380,Fluoro Orange,2XL,ZT380_bProduct_FluoroOrange_01_t98pvJz.jpg,ZT380_bProduct_FluoroOrange_02_6er4zs2.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_FluoroOrange_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_FluoroOrange_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_FluoroOrange_01_t98pvJz.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_FluoroOrange_02_6er4zs2.jpg
9401042514110,ZT380,Fluoro Orange,3XL,ZT380_bProduct_FluoroOrange_01_t98pvJz.jpg,ZT380_bProduct_FluoroOrange_02_6er4zs2.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_FluoroOrange_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_FluoroOrange_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_FluoroOrange_01_t98pvJz.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_FluoroOrange_02_6er4zs2.jpg
9401042514127,ZT380,Fluoro Orange,4XL,ZT380_bProduct_FluoroOrange_01_t98pvJz.jpg,ZT380_bProduct_FluoroOrange_02_6er4zs2.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_FluoroOrange_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_FluoroOrange_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_FluoroOrange_01_t98pvJz.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_FluoroOrange_02_6er4zs2.jpg
9401042514134,ZT380,Fluoro Orange,5XL,ZT380_bProduct_FluoroOrange_01_t98pvJz.jpg,ZT380_bProduct_FluoroOrange_02_6er4zs2.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_FluoroOrange_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_FluoroOrange_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_FluoroOrange_01_t98pvJz.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_FluoroOrange_02_6er4zs2.jpg
9401042514141,ZT380,Fluoro Orange,7XL,ZT380_bProduct_FluoroOrange_01_t98pvJz.jpg,ZT380_bProduct_FluoroOrange_02_6er4zs2.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_FluoroOrange_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_FluoroOrange_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_FluoroOrange_01_t98pvJz.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_FluoroOrange_02_6er4zs2.jpg
9401042514158,ZT380,Fluoro Orange,L,ZT380_bProduct_FluoroOrange_01_t98pvJz.jpg,ZT380_bProduct_FluoroOrange_02_6er4zs2.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_FluoroOrange_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_FluoroOrange_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_FluoroOrange_01_t98pvJz.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_FluoroOrange_02_6er4zs2.jpg
9401042514165,ZT380,Fluoro Orange,M,ZT380_bProduct_FluoroOrange_01_t98pvJz.jpg,ZT380_bProduct_FluoroOrange_02_6er4zs2.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_FluoroOrange_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_FluoroOrange_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_FluoroOrange_01_t98pvJz.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_FluoroOrange_02_6er4zs2.jpg
9401042514172,ZT380,Fluoro Orange,S,ZT380_bProduct_FluoroOrange_01_t98pvJz.jpg,ZT380_bProduct_FluoroOrange_02_6er4zs2.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_FluoroOrange_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_FluoroOrange_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_FluoroOrange_01_t98pvJz.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_FluoroOrange_02_6er4zs2.jpg
9401042514189,ZT380,Fluoro Orange,XL,ZT380_bProduct_FluoroOrange_01_t98pvJz.jpg,ZT380_bProduct_FluoroOrange_02_6er4zs2.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_FluoroOrange_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_FluoroOrange_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_FluoroOrange_01_t98pvJz.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_FluoroOrange_02_6er4zs2.jpg
9401042514196,ZT380,Fluoro Orange,XS,ZT380_bProduct_FluoroOrange_01_t98pvJz.jpg,ZT380_bProduct_FluoroOrange_02_6er4zs2.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_FluoroOrange_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_FluoroOrange_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_FluoroOrange_01_t98pvJz.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_FluoroOrange_02_6er4zs2.jpg
9401042514202,ZT380,Fluoro Orange,XXS,ZT380_bProduct_FluoroOrange_01_t98pvJz.jpg,ZT380_bProduct_FluoroOrange_02_6er4zs2.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_FluoroOrange_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_FluoroOrange_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_FluoroOrange_01_t98pvJz.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_FluoroOrange_02_6er4zs2.jpg
9401042514219,ZT380,Fluoro Yellow,2XL,ZT380_aTalent_FluoroYellow_01_Hywpoah.jpg,ZT380_aTalent_FluoroYellow_02_gfULG6s.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_FluoroYellow_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_FluoroYellow_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_FluoroYellow_01_Hywpoah.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_FluoroYellow_02_gfULG6s.jpg
9401042514226,ZT380,Fluoro Yellow,3XL,ZT380_aTalent_FluoroYellow_01_Hywpoah.jpg,ZT380_aTalent_FluoroYellow_02_gfULG6s.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_FluoroYellow_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_FluoroYellow_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_FluoroYellow_01_Hywpoah.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_FluoroYellow_02_gfULG6s.jpg
9401042514233,ZT380,Fluoro Yellow,4XL,ZT380_aTalent_FluoroYellow_01_Hywpoah.jpg,ZT380_aTalent_FluoroYellow_02_gfULG6s.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_FluoroYellow_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_FluoroYellow_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_FluoroYellow_01_Hywpoah.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_FluoroYellow_02_gfULG6s.jpg
9401042514240,ZT380,Fluoro Yellow,5XL,ZT380_aTalent_FluoroYellow_01_Hywpoah.jpg,ZT380_aTalent_FluoroYellow_02_gfULG6s.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_FluoroYellow_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_FluoroYellow_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_FluoroYellow_01_Hywpoah.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_FluoroYellow_02_gfULG6s.jpg
9401042514257,ZT380,Fluoro Yellow,7XL,ZT380_aTalent_FluoroYellow_01_Hywpoah.jpg,ZT380_aTalent_FluoroYellow_02_gfULG6s.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_FluoroYellow_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_FluoroYellow_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_FluoroYellow_01_Hywpoah.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_FluoroYellow_02_gfULG6s.jpg
9401042514264,ZT380,Fluoro Yellow,L,ZT380_aTalent_FluoroYellow_01_Hywpoah.jpg,ZT380_aTalent_FluoroYellow_02_gfULG6s.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_FluoroYellow_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_FluoroYellow_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_FluoroYellow_01_Hywpoah.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_FluoroYellow_02_gfULG6s.jpg
9401042514271,ZT380,Fluoro Yellow,M,ZT380_aTalent_FluoroYellow_01_Hywpoah.jpg,ZT380_aTalent_FluoroYellow_02_gfULG6s.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_FluoroYellow_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_FluoroYellow_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_FluoroYellow_01_Hywpoah.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_FluoroYellow_02_gfULG6s.jpg
9401042514288,ZT380,Fluoro Yellow,S,ZT380_aTalent_FluoroYellow_01_Hywpoah.jpg,ZT380_aTalent_FluoroYellow_02_gfULG6s.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_FluoroYellow_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_FluoroYellow_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_FluoroYellow_01_Hywpoah.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_FluoroYellow_02_gfULG6s.jpg
9401042514295,ZT380,Fluoro Yellow,XL,ZT380_aTalent_FluoroYellow_01_Hywpoah.jpg,ZT380_aTalent_FluoroYellow_02_gfULG6s.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_FluoroYellow_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_FluoroYellow_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_FluoroYellow_01_Hywpoah.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_FluoroYellow_02_gfULG6s.jpg
9401042514301,ZT380,Fluoro Yellow,XS,ZT380_aTalent_FluoroYellow_01_Hywpoah.jpg,ZT380_aTalent_FluoroYellow_02_gfULG6s.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_FluoroYellow_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_FluoroYellow_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_FluoroYellow_01_Hywpoah.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_FluoroYellow_02_gfULG6s.jpg
9401042514318,ZT380,Fluoro Yellow,XXS,ZT380_aTalent_FluoroYellow_01_Hywpoah.jpg,ZT380_aTalent_FluoroYellow_02_gfULG6s.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_FluoroYellow_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_FluoroYellow_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_FluoroYellow_01_Hywpoah.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_FluoroYellow_02_gfULG6s.jpg
9401042513885,ZT380,Gunmetal,2XL,ZT380_aTalent_Gunmetal_01_PgQ7PJK.jpg,ZT380_aTalent_Gunmetal_02_48Fh61O.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Gunmetal_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Gunmetal_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Gunmetal_01_PgQ7PJK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Gunmetal_02_48Fh61O.jpg
9401042513892,ZT380,Gunmetal,3XL,ZT380_aTalent_Gunmetal_01_PgQ7PJK.jpg,ZT380_aTalent_Gunmetal_02_48Fh61O.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Gunmetal_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Gunmetal_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Gunmetal_01_PgQ7PJK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Gunmetal_02_48Fh61O.jpg
9401042513908,ZT380,Gunmetal,4XL,ZT380_aTalent_Gunmetal_01_PgQ7PJK.jpg,ZT380_aTalent_Gunmetal_02_48Fh61O.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Gunmetal_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Gunmetal_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Gunmetal_01_PgQ7PJK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Gunmetal_02_48Fh61O.jpg
9401042513915,ZT380,Gunmetal,5XL,ZT380_aTalent_Gunmetal_01_PgQ7PJK.jpg,ZT380_aTalent_Gunmetal_02_48Fh61O.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Gunmetal_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Gunmetal_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Gunmetal_01_PgQ7PJK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Gunmetal_02_48Fh61O.jpg
9401042513922,ZT380,Gunmetal,7XL,ZT380_aTalent_Gunmetal_01_PgQ7PJK.jpg,ZT380_aTalent_Gunmetal_02_48Fh61O.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Gunmetal_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Gunmetal_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Gunmetal_01_PgQ7PJK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Gunmetal_02_48Fh61O.jpg
9401042513939,ZT380,Gunmetal,L,ZT380_aTalent_Gunmetal_01_PgQ7PJK.jpg,ZT380_aTalent_Gunmetal_02_48Fh61O.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Gunmetal_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Gunmetal_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Gunmetal_01_PgQ7PJK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Gunmetal_02_48Fh61O.jpg
9401042513946,ZT380,Gunmetal,M,ZT380_aTalent_Gunmetal_01_PgQ7PJK.jpg,ZT380_aTalent_Gunmetal_02_48Fh61O.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Gunmetal_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Gunmetal_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Gunmetal_01_PgQ7PJK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Gunmetal_02_48Fh61O.jpg
9401042513953,ZT380,Gunmetal,S,ZT380_aTalent_Gunmetal_01_PgQ7PJK.jpg,ZT380_aTalent_Gunmetal_02_48Fh61O.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Gunmetal_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Gunmetal_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Gunmetal_01_PgQ7PJK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Gunmetal_02_48Fh61O.jpg
9401042513960,ZT380,Gunmetal,XL,ZT380_aTalent_Gunmetal_01_PgQ7PJK.jpg,ZT380_aTalent_Gunmetal_02_48Fh61O.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Gunmetal_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Gunmetal_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Gunmetal_01_PgQ7PJK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Gunmetal_02_48Fh61O.jpg
9401042513977,ZT380,Gunmetal,XS,ZT380_aTalent_Gunmetal_01_PgQ7PJK.jpg,ZT380_aTalent_Gunmetal_02_48Fh61O.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Gunmetal_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Gunmetal_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Gunmetal_01_PgQ7PJK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Gunmetal_02_48Fh61O.jpg
9401042513984,ZT380,Gunmetal,XXS,ZT380_aTalent_Gunmetal_01_PgQ7PJK.jpg,ZT380_aTalent_Gunmetal_02_48Fh61O.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Gunmetal_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Gunmetal_02.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Gunmetal_01_PgQ7PJK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Gunmetal_02_48Fh61O.jpg
9401042513779,ZT380,Navy,2XL,ZT380_aTalent_Navy_01_H3RYTEB.jpg,ZT380_bProduct_Navy_01_R8B4j9e.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_Navy_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Navy_01_H3RYTEB.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_Navy_01_R8B4j9e.jpg
9401042513786,ZT380,Navy,3XL,ZT380_aTalent_Navy_01_H3RYTEB.jpg,ZT380_bProduct_Navy_01_R8B4j9e.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_Navy_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Navy_01_H3RYTEB.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_Navy_01_R8B4j9e.jpg
9401042513793,ZT380,Navy,4XL,ZT380_aTalent_Navy_01_H3RYTEB.jpg,ZT380_bProduct_Navy_01_R8B4j9e.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_Navy_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Navy_01_H3RYTEB.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_Navy_01_R8B4j9e.jpg
9401042513809,ZT380,Navy,5XL,ZT380_aTalent_Navy_01_H3RYTEB.jpg,ZT380_bProduct_Navy_01_R8B4j9e.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_Navy_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Navy_01_H3RYTEB.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_Navy_01_R8B4j9e.jpg
9401042513816,ZT380,Navy,7XL,ZT380_aTalent_Navy_01_H3RYTEB.jpg,ZT380_bProduct_Navy_01_R8B4j9e.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_Navy_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Navy_01_H3RYTEB.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_Navy_01_R8B4j9e.jpg
9401042513823,ZT380,Navy,L,ZT380_aTalent_Navy_01_H3RYTEB.jpg,ZT380_bProduct_Navy_01_R8B4j9e.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_Navy_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Navy_01_H3RYTEB.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_Navy_01_R8B4j9e.jpg
9401042513830,ZT380,Navy,M,ZT380_aTalent_Navy_01_H3RYTEB.jpg,ZT380_bProduct_Navy_01_R8B4j9e.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_Navy_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Navy_01_H3RYTEB.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_Navy_01_R8B4j9e.jpg
9401042513847,ZT380,Navy,S,ZT380_aTalent_Navy_01_H3RYTEB.jpg,ZT380_bProduct_Navy_01_R8B4j9e.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_Navy_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Navy_01_H3RYTEB.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_Navy_01_R8B4j9e.jpg
9401042513854,ZT380,Navy,XL,ZT380_aTalent_Navy_01_H3RYTEB.jpg,ZT380_bProduct_Navy_01_R8B4j9e.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_Navy_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Navy_01_H3RYTEB.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_Navy_01_R8B4j9e.jpg
9401042513861,ZT380,Navy,XS,ZT380_aTalent_Navy_01_H3RYTEB.jpg,ZT380_bProduct_Navy_01_R8B4j9e.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Talent_Navy_01.jpg,/Users/seanmudie/Downloads/Syzmik/03 Outerwear/ZT380/ZT380_Product_Navy_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_aTalent_Navy_01_H3RYTEB.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZT380_bProduct_Navy_01_R8B4j9e.jpg
