Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product Origin Country,Product Material,Product Collection Id,Product Type Id,Product Discountable,Product External Id,Product Created At,Product Deleted At,Product Hs Code,Product Image 1,Product Image 2,Product Is Giftcard,Product Mid Code,Product Sales Channel 1,Product Tag 1,Product Tag 2,Product Updated At,Variant Id,Variant Title,Variant Sku,Variant Upc,Variant Ean,Variant Hs Code,Variant Mid Code,Variant Manage Inventory,Variant Allow Backorder,Variant Barcode,Variant Created At,Variant Deleted At,Variant Height,Variant Length,Variant Material,Variant Metadata,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Origin Country,Variant Price AUD,Variant Product Id,Variant Updated At,Variant Variant Rank,Variant Weight,Variant Width
,syzmik-knee-pad-za018,Syzmik Knee Pad ZA018,,Sizes: One Size; Fabric: 100% Polythene; Features: Compatible with selected pants for advanced knee protection;,published,https://cdn.fashionbizapps.nz/honeybee/images/ZA018_aTalent_Black_01_4T6RvoN.jpg,,,,,,100% Polythene,,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZA018_aTalent_Black_01_4T6RvoN.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZA018_bProduct_Black_01_XrzMcNy.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,accessories,,,,FRE / Black,9401042316011,,,,,true,false,9401042316011,,,,,,,Size,FRE,Colour,Black,,7.95,,,0,,
,syzmik-mens-hi-vis-segmented-tape-cotton-tee-zh510,Syzmik Mens Hi Vis Segmented Tape Cotton Tee ZH510,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Cotton, 180 GSM; Features: Super soft natural cotton fabric for comfort all day long, Static neutral for safety in high-risk environments, Segmented tape for increased breathability and comfort;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Talent_Orange_01_XXn1Hem.jpg,,,,,,"100% Cotton, 180 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Talent_Orange_01_XXn1Hem.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Orange_01.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,5XL / Orange,9401042666499,,,,,true,false,9401042666499,,,,,,,Size,5XL,Colour,Orange,,21.95,,,3,,
,syzmik-mens-hi-vis-segmented-tape-cotton-tee-zh510,Syzmik Mens Hi Vis Segmented Tape Cotton Tee ZH510,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Cotton, 180 GSM; Features: Super soft natural cotton fabric for comfort all day long, Static neutral for safety in high-risk environments, Segmented tape for increased breathability and comfort;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Talent_Orange_01_XXn1Hem.jpg,,,,,,"100% Cotton, 180 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Talent_Orange_01_XXn1Hem.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Orange_01.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,7XL / Orange,9401042666505,,,,,true,false,9401042666505,,,,,,,Size,7XL,Colour,Orange,,21.95,,,4,,
,syzmik-mens-hi-vis-segmented-tape-cotton-tee-zh510,Syzmik Mens Hi Vis Segmented Tape Cotton Tee ZH510,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Cotton, 180 GSM; Features: Super soft natural cotton fabric for comfort all day long, Static neutral for safety in high-risk environments, Segmented tape for increased breathability and comfort;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Talent_Orange_01_XXn1Hem.jpg,,,,,,"100% Cotton, 180 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Talent_Orange_01_XXn1Hem.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Orange_01.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,L / Orange,9401042666512,,,,,true,false,9401042666512,,,,,,,Size,L,Colour,Orange,,21.95,,,5,,
,syzmik-mens-hi-vis-segmented-tape-cotton-tee-zh510,Syzmik Mens Hi Vis Segmented Tape Cotton Tee ZH510,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Cotton, 180 GSM; Features: Super soft natural cotton fabric for comfort all day long, Static neutral for safety in high-risk environments, Segmented tape for increased breathability and comfort;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Talent_Orange_01_XXn1Hem.jpg,,,,,,"100% Cotton, 180 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Talent_Orange_01_XXn1Hem.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Orange_01.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,M / Orange,9401042666529,,,,,true,false,9401042666529,,,,,,,Size,M,Colour,Orange,,21.95,,,6,,
,syzmik-mens-hi-vis-segmented-tape-cotton-tee-zh510,Syzmik Mens Hi Vis Segmented Tape Cotton Tee ZH510,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Cotton, 180 GSM; Features: Super soft natural cotton fabric for comfort all day long, Static neutral for safety in high-risk environments, Segmented tape for increased breathability and comfort;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Talent_Orange_01_XXn1Hem.jpg,,,,,,"100% Cotton, 180 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Talent_Orange_01_XXn1Hem.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Orange_01.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,S / Orange,9401042666536,,,,,true,false,9401042666536,,,,,,,Size,S,Colour,Orange,,21.95,,,7,,
,syzmik-mens-hi-vis-segmented-tape-cotton-tee-zh510,Syzmik Mens Hi Vis Segmented Tape Cotton Tee ZH510,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Cotton, 180 GSM; Features: Super soft natural cotton fabric for comfort all day long, Static neutral for safety in high-risk environments, Segmented tape for increased breathability and comfort;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Talent_Orange_01_XXn1Hem.jpg,,,,,,"100% Cotton, 180 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Talent_Orange_01_XXn1Hem.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Orange_01.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,XL / Orange,9401042666543,,,,,true,false,9401042666543,,,,,,,Size,XL,Colour,Orange,,21.95,,,8,,
,syzmik-mens-hi-vis-segmented-tape-cotton-tee-zh510,Syzmik Mens Hi Vis Segmented Tape Cotton Tee ZH510,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Cotton, 180 GSM; Features: Super soft natural cotton fabric for comfort all day long, Static neutral for safety in high-risk environments, Segmented tape for increased breathability and comfort;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Talent_Orange_01_XXn1Hem.jpg,,,,,,"100% Cotton, 180 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Talent_Orange_01_XXn1Hem.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Orange_01.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,XS / Orange,9401042666550,,,,,true,false,9401042666550,,,,,,,Size,XS,Colour,Orange,,21.95,,,9,,
,syzmik-mens-hi-vis-segmented-tape-cotton-tee-zh510,Syzmik Mens Hi Vis Segmented Tape Cotton Tee ZH510,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Cotton, 180 GSM; Features: Super soft natural cotton fabric for comfort all day long, Static neutral for safety in high-risk environments, Segmented tape for increased breathability and comfort;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Talent_Orange_01_XXn1Hem.jpg,,,,,,"100% Cotton, 180 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Talent_Orange_01_XXn1Hem.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Orange_01.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,XXS / Orange,9401042666567,,,,,true,false,9401042666567,,,,,,,Size,XXS,Colour,Orange,,21.95,,,10,,
,syzmik-mens-hi-vis-segmented-tape-cotton-tee-zh510,Syzmik Mens Hi Vis Segmented Tape Cotton Tee ZH510,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Cotton, 180 GSM; Features: Super soft natural cotton fabric for comfort all day long, Static neutral for safety in high-risk environments, Segmented tape for increased breathability and comfort;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_01.jpg,,,,,,"100% Cotton, 180 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_02.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,2XL / Yellow,9401042666574,,,,,true,false,9401042666574,,,,,,,Size,2XL,Colour,Yellow,,21.95,,,11,,
,syzmik-mens-hi-vis-segmented-tape-cotton-tee-zh510,Syzmik Mens Hi Vis Segmented Tape Cotton Tee ZH510,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Cotton, 180 GSM; Features: Super soft natural cotton fabric for comfort all day long, Static neutral for safety in high-risk environments, Segmented tape for increased breathability and comfort;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_01.jpg,,,,,,"100% Cotton, 180 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_02.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,3XL / Yellow,9401042666581,,,,,true,false,9401042666581,,,,,,,Size,3XL,Colour,Yellow,,21.95,,,12,,
,syzmik-mens-hi-vis-segmented-tape-cotton-tee-zh510,Syzmik Mens Hi Vis Segmented Tape Cotton Tee ZH510,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Cotton, 180 GSM; Features: Super soft natural cotton fabric for comfort all day long, Static neutral for safety in high-risk environments, Segmented tape for increased breathability and comfort;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_01.jpg,,,,,,"100% Cotton, 180 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_02.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,4XL / Yellow,9401042666598,,,,,true,false,9401042666598,,,,,,,Size,4XL,Colour,Yellow,,21.95,,,13,,
,syzmik-mens-hi-vis-segmented-tape-cotton-tee-zh510,Syzmik Mens Hi Vis Segmented Tape Cotton Tee ZH510,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Cotton, 180 GSM; Features: Super soft natural cotton fabric for comfort all day long, Static neutral for safety in high-risk environments, Segmented tape for increased breathability and comfort;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_01.jpg,,,,,,"100% Cotton, 180 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_02.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,5XL / Yellow,9401042666604,,,,,true,false,9401042666604,,,,,,,Size,5XL,Colour,Yellow,,21.95,,,14,,
,syzmik-mens-hi-vis-segmented-tape-cotton-tee-zh510,Syzmik Mens Hi Vis Segmented Tape Cotton Tee ZH510,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Cotton, 180 GSM; Features: Super soft natural cotton fabric for comfort all day long, Static neutral for safety in high-risk environments, Segmented tape for increased breathability and comfort;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_01.jpg,,,,,,"100% Cotton, 180 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_02.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,7XL / Yellow,9401042666611,,,,,true,false,9401042666611,,,,,,,Size,7XL,Colour,Yellow,,21.95,,,15,,
,syzmik-mens-hi-vis-segmented-tape-cotton-tee-zh510,Syzmik Mens Hi Vis Segmented Tape Cotton Tee ZH510,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Cotton, 180 GSM; Features: Super soft natural cotton fabric for comfort all day long, Static neutral for safety in high-risk environments, Segmented tape for increased breathability and comfort;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_01.jpg,,,,,,"100% Cotton, 180 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_02.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,L / Yellow,9401042666628,,,,,true,false,9401042666628,,,,,,,Size,L,Colour,Yellow,,21.95,,,16,,
,syzmik-mens-hi-vis-segmented-tape-cotton-tee-zh510,Syzmik Mens Hi Vis Segmented Tape Cotton Tee ZH510,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Cotton, 180 GSM; Features: Super soft natural cotton fabric for comfort all day long, Static neutral for safety in high-risk environments, Segmented tape for increased breathability and comfort;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_01.jpg,,,,,,"100% Cotton, 180 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_02.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,M / Yellow,9401042666635,,,,,true,false,9401042666635,,,,,,,Size,M,Colour,Yellow,,21.95,,,17,,
,syzmik-mens-hi-vis-segmented-tape-cotton-tee-zh510,Syzmik Mens Hi Vis Segmented Tape Cotton Tee ZH510,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Cotton, 180 GSM; Features: Super soft natural cotton fabric for comfort all day long, Static neutral for safety in high-risk environments, Segmented tape for increased breathability and comfort;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_01.jpg,,,,,,"100% Cotton, 180 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_02.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,S / Yellow,9401042666642,,,,,true,false,9401042666642,,,,,,,Size,S,Colour,Yellow,,21.95,,,18,,
,syzmik-mens-hi-vis-segmented-tape-cotton-tee-zh510,Syzmik Mens Hi Vis Segmented Tape Cotton Tee ZH510,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Cotton, 180 GSM; Features: Super soft natural cotton fabric for comfort all day long, Static neutral for safety in high-risk environments, Segmented tape for increased breathability and comfort;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_01.jpg,,,,,,"100% Cotton, 180 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_02.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,XL / Yellow,9401042666659,,,,,true,false,9401042666659,,,,,,,Size,XL,Colour,Yellow,,21.95,,,19,,
,syzmik-mens-hi-vis-segmented-tape-cotton-tee-zh510,Syzmik Mens Hi Vis Segmented Tape Cotton Tee ZH510,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Cotton, 180 GSM; Features: Super soft natural cotton fabric for comfort all day long, Static neutral for safety in high-risk environments, Segmented tape for increased breathability and comfort;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_01.jpg,,,,,,"100% Cotton, 180 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_02.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,XS / Yellow,9401042666666,,,,,true,false,9401042666666,,,,,,,Size,XS,Colour,Yellow,,21.95,,,20,,
,syzmik-mens-hi-vis-segmented-tape-cotton-tee-zh510,Syzmik Mens Hi Vis Segmented Tape Cotton Tee ZH510,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Cotton, 180 GSM; Features: Super soft natural cotton fabric for comfort all day long, Static neutral for safety in high-risk environments, Segmented tape for increased breathability and comfort;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_01.jpg,,,,,,"100% Cotton, 180 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH510_Product_Yellow_02.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,XXS / Yellow,9401042666673,,,,,true,false,9401042666673,,,,,,,Size,XXS,Colour,Yellow,,21.95,,,21,,
,syzmik-unisex-hi-vis-segmented-tape-long-sleeve-polo-zh530,Syzmik Unisex Hi Vis Segmented Tape Long Sleeve Polo ZH530,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Ultra-comfortable segmented tape
stretches and moves with you, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_01_V6j4nkw.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_01_V6j4nkw.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_02_CVpzi3m.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,2XL / Orange/Navy,9401042403087,,,,,true,false,9401042403087,,,,,,,Size,2XL,Colour,Orange/Navy,,22.95,,,0,,
,syzmik-unisex-hi-vis-segmented-tape-long-sleeve-polo-zh530,Syzmik Unisex Hi Vis Segmented Tape Long Sleeve Polo ZH530,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Ultra-comfortable segmented tape
stretches and moves with you, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_01_V6j4nkw.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_01_V6j4nkw.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_02_CVpzi3m.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,3XL / Orange/Navy,9401042403094,,,,,true,false,9401042403094,,,,,,,Size,3XL,Colour,Orange/Navy,,22.95,,,1,,
,syzmik-unisex-hi-vis-segmented-tape-long-sleeve-polo-zh530,Syzmik Unisex Hi Vis Segmented Tape Long Sleeve Polo ZH530,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Ultra-comfortable segmented tape
stretches and moves with you, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_01_V6j4nkw.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_01_V6j4nkw.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_02_CVpzi3m.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,4XL / Orange/Navy,9401042403100,,,,,true,false,9401042403100,,,,,,,Size,4XL,Colour,Orange/Navy,,22.95,,,2,,
,syzmik-unisex-hi-vis-segmented-tape-long-sleeve-polo-zh530,Syzmik Unisex Hi Vis Segmented Tape Long Sleeve Polo ZH530,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Ultra-comfortable segmented tape
stretches and moves with you, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_01_V6j4nkw.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_01_V6j4nkw.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_02_CVpzi3m.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,5XL / Orange/Navy,9401042403117,,,,,true,false,9401042403117,,,,,,,Size,5XL,Colour,Orange/Navy,,22.95,,,3,,
,syzmik-unisex-hi-vis-segmented-tape-long-sleeve-polo-zh530,Syzmik Unisex Hi Vis Segmented Tape Long Sleeve Polo ZH530,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Ultra-comfortable segmented tape
stretches and moves with you, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_01_V6j4nkw.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_01_V6j4nkw.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_02_CVpzi3m.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,7XL / Orange/Navy,9401042403124,,,,,true,false,9401042403124,,,,,,,Size,7XL,Colour,Orange/Navy,,22.95,,,4,,
,syzmik-unisex-hi-vis-segmented-tape-long-sleeve-polo-zh530,Syzmik Unisex Hi Vis Segmented Tape Long Sleeve Polo ZH530,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Ultra-comfortable segmented tape
stretches and moves with you, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_01_V6j4nkw.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_01_V6j4nkw.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_02_CVpzi3m.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,L / Orange/Navy,9401042403131,,,,,true,false,9401042403131,,,,,,,Size,L,Colour,Orange/Navy,,22.95,,,5,,
,syzmik-unisex-hi-vis-segmented-tape-long-sleeve-polo-zh530,Syzmik Unisex Hi Vis Segmented Tape Long Sleeve Polo ZH530,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Ultra-comfortable segmented tape
stretches and moves with you, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_01_V6j4nkw.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_01_V6j4nkw.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_02_CVpzi3m.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,M / Orange/Navy,9401042403148,,,,,true,false,9401042403148,,,,,,,Size,M,Colour,Orange/Navy,,22.95,,,6,,
,syzmik-unisex-hi-vis-segmented-tape-long-sleeve-polo-zh530,Syzmik Unisex Hi Vis Segmented Tape Long Sleeve Polo ZH530,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Ultra-comfortable segmented tape
stretches and moves with you, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_01_V6j4nkw.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_01_V6j4nkw.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_02_CVpzi3m.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,S / Orange/Navy,9401042403155,,,,,true,false,9401042403155,,,,,,,Size,S,Colour,Orange/Navy,,22.95,,,7,,
,syzmik-unisex-hi-vis-segmented-tape-long-sleeve-polo-zh530,Syzmik Unisex Hi Vis Segmented Tape Long Sleeve Polo ZH530,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Ultra-comfortable segmented tape
stretches and moves with you, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_01_V6j4nkw.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_01_V6j4nkw.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_02_CVpzi3m.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,XL / Orange/Navy,9401042403162,,,,,true,false,9401042403162,,,,,,,Size,XL,Colour,Orange/Navy,,22.95,,,8,,
,syzmik-unisex-hi-vis-segmented-tape-long-sleeve-polo-zh530,Syzmik Unisex Hi Vis Segmented Tape Long Sleeve Polo ZH530,,"Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester, 175 GSM; Features: 144 Filament supreme microfibre polyester, Moisture wicking properties, Ultra-comfortable segmented tape
stretches and moves with you, Highly breathable and quick dry, Chest pocket with pen insert;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_01_V6j4nkw.jpg,,,,,,"100% Polyester, 175 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_01_V6j4nkw.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZH530_aTalent_Orange_Navy_02_CVpzi3m.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,XS / Orange/Navy,9401042403179,,,,,true,false,9401042403179,,,,,,,Size,XS,Colour,Orange/Navy,,22.95,,,9,,
