Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product Origin Country,Product Material,Product Collection Id,Product Type Id,Product Discountable,Product External Id,Product Created At,Product Deleted At,Product Hs Code,Product Image 1,Product Image 2,Product Is Giftcard,Product Mid Code,Product Sales Channel 1,Product Tag 1,Product Tag 2,Product Updated At,Variant Id,Variant Title,Variant Sku,Variant Upc,Variant Ean,Variant Hs Code,Variant Mid Code,Variant Manage Inventory,Variant Allow Backorder,Variant Barcode,Variant Created At,Variant Deleted At,Variant Height,Variant Length,Variant Material,Variant Metadata,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Origin Country,Variant Price AUD,Variant Product Id,Variant Updated At,Variant Variant Rank,Variant Weight,Variant Width
,syzmik-mens-streetworx-tough-short-zs550,Syzmik Mens Streetworx Tough Short ZS550,,"Sizes: 72 - 132; Fabric: 65% Polyester 33% Cotton, 2% Spandex - 265 gsm; Features: Our toughest short ever with 300% more tearing strength then traditional 280 gsm cotton drill,Stretch fabric for increased comfort and freedom of movement,Modern straight fit,Mobile phone pocket with Phone Guard Technology,Phone Guard uses heavy duty neoprene to protect your phone from knocks and bumps on site,1 Large cargo pocket with rubber opening tab,Multi tool pocket with internal stretch webbing to store 3 tools,Crotch gusset with triple stitched seams for added strength,1 Ruler pocket,2 Pen partitions,2 Back hip pockets,2 Side waist pockets with wide openings,Waist Button with strong fabric attachment method,Large centre back belt loop;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_01_2weGMAt.jpg,,,,,,"65% Polyester 33% Cotton, 2% Spandex - 265 gsm",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_01_2weGMAt.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_02_ppSQWvm.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,107 / Black,9401042515209,,,,,true,false,9401042515209,,,,,,,Size,107,Colour,Black,,39.95,,,1,,
,syzmik-mens-streetworx-tough-short-zs550,Syzmik Mens Streetworx Tough Short ZS550,,"Sizes: 72 - 132; Fabric: 65% Polyester 33% Cotton, 2% Spandex - 265 gsm; Features: Our toughest short ever with 300% more tearing strength then traditional 280 gsm cotton drill,Stretch fabric for increased comfort and freedom of movement,Modern straight fit,Mobile phone pocket with Phone Guard Technology,Phone Guard uses heavy duty neoprene to protect your phone from knocks and bumps on site,1 Large cargo pocket with rubber opening tab,Multi tool pocket with internal stretch webbing to store 3 tools,Crotch gusset with triple stitched seams for added strength,1 Ruler pocket,2 Pen partitions,2 Back hip pockets,2 Side waist pockets with wide openings,Waist Button with strong fabric attachment method,Large centre back belt loop;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_01_2weGMAt.jpg,,,,,,"65% Polyester 33% Cotton, 2% Spandex - 265 gsm",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_01_2weGMAt.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_02_ppSQWvm.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,112 / Black,9401042515216,,,,,true,false,9401042515216,,,,,,,Size,112,Colour,Black,,39.95,,,2,,
,syzmik-mens-streetworx-tough-short-zs550,Syzmik Mens Streetworx Tough Short ZS550,,"Sizes: 72 - 132; Fabric: 65% Polyester 33% Cotton, 2% Spandex - 265 gsm; Features: Our toughest short ever with 300% more tearing strength then traditional 280 gsm cotton drill,Stretch fabric for increased comfort and freedom of movement,Modern straight fit,Mobile phone pocket with Phone Guard Technology,Phone Guard uses heavy duty neoprene to protect your phone from knocks and bumps on site,1 Large cargo pocket with rubber opening tab,Multi tool pocket with internal stretch webbing to store 3 tools,Crotch gusset with triple stitched seams for added strength,1 Ruler pocket,2 Pen partitions,2 Back hip pockets,2 Side waist pockets with wide openings,Waist Button with strong fabric attachment method,Large centre back belt loop;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_01_2weGMAt.jpg,,,,,,"65% Polyester 33% Cotton, 2% Spandex - 265 gsm",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_01_2weGMAt.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_02_ppSQWvm.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,117 / Black,9401042515223,,,,,true,false,9401042515223,,,,,,,Size,117,Colour,Black,,39.95,,,3,,
,syzmik-mens-streetworx-tough-short-zs550,Syzmik Mens Streetworx Tough Short ZS550,,"Sizes: 72 - 132; Fabric: 65% Polyester 33% Cotton, 2% Spandex - 265 gsm; Features: Our toughest short ever with 300% more tearing strength then traditional 280 gsm cotton drill,Stretch fabric for increased comfort and freedom of movement,Modern straight fit,Mobile phone pocket with Phone Guard Technology,Phone Guard uses heavy duty neoprene to protect your phone from knocks and bumps on site,1 Large cargo pocket with rubber opening tab,Multi tool pocket with internal stretch webbing to store 3 tools,Crotch gusset with triple stitched seams for added strength,1 Ruler pocket,2 Pen partitions,2 Back hip pockets,2 Side waist pockets with wide openings,Waist Button with strong fabric attachment method,Large centre back belt loop;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_01_2weGMAt.jpg,,,,,,"65% Polyester 33% Cotton, 2% Spandex - 265 gsm",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_01_2weGMAt.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_02_ppSQWvm.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,122 / Black,9401042515230,,,,,true,false,9401042515230,,,,,,,Size,122,Colour,Black,,39.95,,,4,,
,syzmik-mens-streetworx-tough-short-zs550,Syzmik Mens Streetworx Tough Short ZS550,,"Sizes: 72 - 132; Fabric: 65% Polyester 33% Cotton, 2% Spandex - 265 gsm; Features: Our toughest short ever with 300% more tearing strength then traditional 280 gsm cotton drill,Stretch fabric for increased comfort and freedom of movement,Modern straight fit,Mobile phone pocket with Phone Guard Technology,Phone Guard uses heavy duty neoprene to protect your phone from knocks and bumps on site,1 Large cargo pocket with rubber opening tab,Multi tool pocket with internal stretch webbing to store 3 tools,Crotch gusset with triple stitched seams for added strength,1 Ruler pocket,2 Pen partitions,2 Back hip pockets,2 Side waist pockets with wide openings,Waist Button with strong fabric attachment method,Large centre back belt loop;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_01_2weGMAt.jpg,,,,,,"65% Polyester 33% Cotton, 2% Spandex - 265 gsm",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_01_2weGMAt.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_02_ppSQWvm.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,127 / Black,9401042515247,,,,,true,false,9401042515247,,,,,,,Size,127,Colour,Black,,39.95,,,5,,
,syzmik-mens-streetworx-tough-short-zs550,Syzmik Mens Streetworx Tough Short ZS550,,"Sizes: 72 - 132; Fabric: 65% Polyester 33% Cotton, 2% Spandex - 265 gsm; Features: Our toughest short ever with 300% more tearing strength then traditional 280 gsm cotton drill,Stretch fabric for increased comfort and freedom of movement,Modern straight fit,Mobile phone pocket with Phone Guard Technology,Phone Guard uses heavy duty neoprene to protect your phone from knocks and bumps on site,1 Large cargo pocket with rubber opening tab,Multi tool pocket with internal stretch webbing to store 3 tools,Crotch gusset with triple stitched seams for added strength,1 Ruler pocket,2 Pen partitions,2 Back hip pockets,2 Side waist pockets with wide openings,Waist Button with strong fabric attachment method,Large centre back belt loop;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_01_2weGMAt.jpg,,,,,,"65% Polyester 33% Cotton, 2% Spandex - 265 gsm",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_01_2weGMAt.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_02_ppSQWvm.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,132 / Black,9401042515254,,,,,true,false,9401042515254,,,,,,,Size,132,Colour,Black,,39.95,,,6,,
,syzmik-mens-streetworx-tough-short-zs550,Syzmik Mens Streetworx Tough Short ZS550,,"Sizes: 72 - 132; Fabric: 65% Polyester 33% Cotton, 2% Spandex - 265 gsm; Features: Our toughest short ever with 300% more tearing strength then traditional 280 gsm cotton drill,Stretch fabric for increased comfort and freedom of movement,Modern straight fit,Mobile phone pocket with Phone Guard Technology,Phone Guard uses heavy duty neoprene to protect your phone from knocks and bumps on site,1 Large cargo pocket with rubber opening tab,Multi tool pocket with internal stretch webbing to store 3 tools,Crotch gusset with triple stitched seams for added strength,1 Ruler pocket,2 Pen partitions,2 Back hip pockets,2 Side waist pockets with wide openings,Waist Button with strong fabric attachment method,Large centre back belt loop;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_01_2weGMAt.jpg,,,,,,"65% Polyester 33% Cotton, 2% Spandex - 265 gsm",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_01_2weGMAt.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_02_ppSQWvm.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,72 / Black,9401042515261,,,,,true,false,9401042515261,,,,,,,Size,72,Colour,Black,,39.95,,,7,,
,syzmik-mens-streetworx-tough-short-zs550,Syzmik Mens Streetworx Tough Short ZS550,,"Sizes: 72 - 132; Fabric: 65% Polyester 33% Cotton, 2% Spandex - 265 gsm; Features: Our toughest short ever with 300% more tearing strength then traditional 280 gsm cotton drill,Stretch fabric for increased comfort and freedom of movement,Modern straight fit,Mobile phone pocket with Phone Guard Technology,Phone Guard uses heavy duty neoprene to protect your phone from knocks and bumps on site,1 Large cargo pocket with rubber opening tab,Multi tool pocket with internal stretch webbing to store 3 tools,Crotch gusset with triple stitched seams for added strength,1 Ruler pocket,2 Pen partitions,2 Back hip pockets,2 Side waist pockets with wide openings,Waist Button with strong fabric attachment method,Large centre back belt loop;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_01_2weGMAt.jpg,,,,,,"65% Polyester 33% Cotton, 2% Spandex - 265 gsm",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_01_2weGMAt.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_02_ppSQWvm.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,77 / Black,9401042515278,,,,,true,false,9401042515278,,,,,,,Size,77,Colour,Black,,39.95,,,8,,
,syzmik-mens-streetworx-tough-short-zs550,Syzmik Mens Streetworx Tough Short ZS550,,"Sizes: 72 - 132; Fabric: 65% Polyester 33% Cotton, 2% Spandex - 265 gsm; Features: Our toughest short ever with 300% more tearing strength then traditional 280 gsm cotton drill,Stretch fabric for increased comfort and freedom of movement,Modern straight fit,Mobile phone pocket with Phone Guard Technology,Phone Guard uses heavy duty neoprene to protect your phone from knocks and bumps on site,1 Large cargo pocket with rubber opening tab,Multi tool pocket with internal stretch webbing to store 3 tools,Crotch gusset with triple stitched seams for added strength,1 Ruler pocket,2 Pen partitions,2 Back hip pockets,2 Side waist pockets with wide openings,Waist Button with strong fabric attachment method,Large centre back belt loop;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_01_2weGMAt.jpg,,,,,,"65% Polyester 33% Cotton, 2% Spandex - 265 gsm",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_01_2weGMAt.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_02_ppSQWvm.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,82 / Black,9401042515285,,,,,true,false,9401042515285,,,,,,,Size,82,Colour,Black,,39.95,,,9,,
,syzmik-mens-streetworx-tough-short-zs550,Syzmik Mens Streetworx Tough Short ZS550,,"Sizes: 72 - 132; Fabric: 65% Polyester 33% Cotton, 2% Spandex - 265 gsm; Features: Our toughest short ever with 300% more tearing strength then traditional 280 gsm cotton drill,Stretch fabric for increased comfort and freedom of movement,Modern straight fit,Mobile phone pocket with Phone Guard Technology,Phone Guard uses heavy duty neoprene to protect your phone from knocks and bumps on site,1 Large cargo pocket with rubber opening tab,Multi tool pocket with internal stretch webbing to store 3 tools,Crotch gusset with triple stitched seams for added strength,1 Ruler pocket,2 Pen partitions,2 Back hip pockets,2 Side waist pockets with wide openings,Waist Button with strong fabric attachment method,Large centre back belt loop;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_01_2weGMAt.jpg,,,,,,"65% Polyester 33% Cotton, 2% Spandex - 265 gsm",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_01_2weGMAt.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_02_ppSQWvm.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,87 / Black,9401042515292,,,,,true,false,9401042515292,,,,,,,Size,87,Colour,Black,,39.95,,,10,,
,syzmik-mens-streetworx-tough-short-zs550,Syzmik Mens Streetworx Tough Short ZS550,,"Sizes: 72 - 132; Fabric: 65% Polyester 33% Cotton, 2% Spandex - 265 gsm; Features: Our toughest short ever with 300% more tearing strength then traditional 280 gsm cotton drill,Stretch fabric for increased comfort and freedom of movement,Modern straight fit,Mobile phone pocket with Phone Guard Technology,Phone Guard uses heavy duty neoprene to protect your phone from knocks and bumps on site,1 Large cargo pocket with rubber opening tab,Multi tool pocket with internal stretch webbing to store 3 tools,Crotch gusset with triple stitched seams for added strength,1 Ruler pocket,2 Pen partitions,2 Back hip pockets,2 Side waist pockets with wide openings,Waist Button with strong fabric attachment method,Large centre back belt loop;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_01_2weGMAt.jpg,,,,,,"65% Polyester 33% Cotton, 2% Spandex - 265 gsm",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_01_2weGMAt.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_02_ppSQWvm.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,92 / Black,9401042515308,,,,,true,false,9401042515308,,,,,,,Size,92,Colour,Black,,39.95,,,11,,
,syzmik-mens-streetworx-tough-short-zs550,Syzmik Mens Streetworx Tough Short ZS550,,"Sizes: 72 - 132; Fabric: 65% Polyester 33% Cotton, 2% Spandex - 265 gsm; Features: Our toughest short ever with 300% more tearing strength then traditional 280 gsm cotton drill,Stretch fabric for increased comfort and freedom of movement,Modern straight fit,Mobile phone pocket with Phone Guard Technology,Phone Guard uses heavy duty neoprene to protect your phone from knocks and bumps on site,1 Large cargo pocket with rubber opening tab,Multi tool pocket with internal stretch webbing to store 3 tools,Crotch gusset with triple stitched seams for added strength,1 Ruler pocket,2 Pen partitions,2 Back hip pockets,2 Side waist pockets with wide openings,Waist Button with strong fabric attachment method,Large centre back belt loop;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_01_2weGMAt.jpg,,,,,,"65% Polyester 33% Cotton, 2% Spandex - 265 gsm",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_01_2weGMAt.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Black_02_ppSQWvm.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,97 / Black,9401042515315,,,,,true,false,9401042515315,,,,,,,Size,97,Colour,Black,,39.95,,,12,,
,syzmik-mens-streetworx-tough-short-zs550,Syzmik Mens Streetworx Tough Short ZS550,,"Sizes: 72 - 132; Fabric: 65% Polyester 33% Cotton, 2% Spandex - 265 gsm; Features: Our toughest short ever with 300% more tearing strength then traditional 280 gsm cotton drill,Stretch fabric for increased comfort and freedom of movement,Modern straight fit,Mobile phone pocket with Phone Guard Technology,Phone Guard uses heavy duty neoprene to protect your phone from knocks and bumps on site,1 Large cargo pocket with rubber opening tab,Multi tool pocket with internal stretch webbing to store 3 tools,Crotch gusset with triple stitched seams for added strength,1 Ruler pocket,2 Pen partitions,2 Back hip pockets,2 Side waist pockets with wide openings,Waist Button with strong fabric attachment method,Large centre back belt loop;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Charcoal_01_zbvnBCa.jpg,,,,,,"65% Polyester 33% Cotton, 2% Spandex - 265 gsm",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Charcoal_01_zbvnBCa.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Charcoal_02_70lDTSf.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,102 / Charcoal,9401042515452,,,,,true,false,9401042515452,,,,,,,Size,102,Colour,Charcoal,,39.95,,,13,,
,syzmik-mens-streetworx-tough-short-zs550,Syzmik Mens Streetworx Tough Short ZS550,,"Sizes: 72 - 132; Fabric: 65% Polyester 33% Cotton, 2% Spandex - 265 gsm; Features: Our toughest short ever with 300% more tearing strength then traditional 280 gsm cotton drill,Stretch fabric for increased comfort and freedom of movement,Modern straight fit,Mobile phone pocket with Phone Guard Technology,Phone Guard uses heavy duty neoprene to protect your phone from knocks and bumps on site,1 Large cargo pocket with rubber opening tab,Multi tool pocket with internal stretch webbing to store 3 tools,Crotch gusset with triple stitched seams for added strength,1 Ruler pocket,2 Pen partitions,2 Back hip pockets,2 Side waist pockets with wide openings,Waist Button with strong fabric attachment method,Large centre back belt loop;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Charcoal_01_zbvnBCa.jpg,,,,,,"65% Polyester 33% Cotton, 2% Spandex - 265 gsm",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Charcoal_01_zbvnBCa.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Charcoal_02_70lDTSf.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,107 / Charcoal,9401042515469,,,,,true,false,9401042515469,,,,,,,Size,107,Colour,Charcoal,,39.95,,,14,,
,syzmik-mens-streetworx-tough-short-zs550,Syzmik Mens Streetworx Tough Short ZS550,,"Sizes: 72 - 132; Fabric: 65% Polyester 33% Cotton, 2% Spandex - 265 gsm; Features: Our toughest short ever with 300% more tearing strength then traditional 280 gsm cotton drill,Stretch fabric for increased comfort and freedom of movement,Modern straight fit,Mobile phone pocket with Phone Guard Technology,Phone Guard uses heavy duty neoprene to protect your phone from knocks and bumps on site,1 Large cargo pocket with rubber opening tab,Multi tool pocket with internal stretch webbing to store 3 tools,Crotch gusset with triple stitched seams for added strength,1 Ruler pocket,2 Pen partitions,2 Back hip pockets,2 Side waist pockets with wide openings,Waist Button with strong fabric attachment method,Large centre back belt loop;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Charcoal_01_zbvnBCa.jpg,,,,,,"65% Polyester 33% Cotton, 2% Spandex - 265 gsm",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Charcoal_01_zbvnBCa.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Charcoal_02_70lDTSf.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,112 / Charcoal,9401042515476,,,,,true,false,9401042515476,,,,,,,Size,112,Colour,Charcoal,,39.95,,,15,,
,syzmik-mens-streetworx-tough-short-zs550,Syzmik Mens Streetworx Tough Short ZS550,,"Sizes: 72 - 132; Fabric: 65% Polyester 33% Cotton, 2% Spandex - 265 gsm; Features: Our toughest short ever with 300% more tearing strength then traditional 280 gsm cotton drill,Stretch fabric for increased comfort and freedom of movement,Modern straight fit,Mobile phone pocket with Phone Guard Technology,Phone Guard uses heavy duty neoprene to protect your phone from knocks and bumps on site,1 Large cargo pocket with rubber opening tab,Multi tool pocket with internal stretch webbing to store 3 tools,Crotch gusset with triple stitched seams for added strength,1 Ruler pocket,2 Pen partitions,2 Back hip pockets,2 Side waist pockets with wide openings,Waist Button with strong fabric attachment method,Large centre back belt loop;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Charcoal_01_zbvnBCa.jpg,,,,,,"65% Polyester 33% Cotton, 2% Spandex - 265 gsm",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Charcoal_01_zbvnBCa.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Charcoal_02_70lDTSf.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,117 / Charcoal,9401042515483,,,,,true,false,9401042515483,,,,,,,Size,117,Colour,Charcoal,,39.95,,,16,,
,syzmik-mens-streetworx-tough-short-zs550,Syzmik Mens Streetworx Tough Short ZS550,,"Sizes: 72 - 132; Fabric: 65% Polyester 33% Cotton, 2% Spandex - 265 gsm; Features: Our toughest short ever with 300% more tearing strength then traditional 280 gsm cotton drill,Stretch fabric for increased comfort and freedom of movement,Modern straight fit,Mobile phone pocket with Phone Guard Technology,Phone Guard uses heavy duty neoprene to protect your phone from knocks and bumps on site,1 Large cargo pocket with rubber opening tab,Multi tool pocket with internal stretch webbing to store 3 tools,Crotch gusset with triple stitched seams for added strength,1 Ruler pocket,2 Pen partitions,2 Back hip pockets,2 Side waist pockets with wide openings,Waist Button with strong fabric attachment method,Large centre back belt loop;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Charcoal_01_zbvnBCa.jpg,,,,,,"65% Polyester 33% Cotton, 2% Spandex - 265 gsm",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Charcoal_01_zbvnBCa.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Charcoal_02_70lDTSf.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,122 / Charcoal,9401042515490,,,,,true,false,9401042515490,,,,,,,Size,122,Colour,Charcoal,,39.95,,,17,,
,syzmik-mens-streetworx-tough-short-zs550,Syzmik Mens Streetworx Tough Short ZS550,,"Sizes: 72 - 132; Fabric: 65% Polyester 33% Cotton, 2% Spandex - 265 gsm; Features: Our toughest short ever with 300% more tearing strength then traditional 280 gsm cotton drill,Stretch fabric for increased comfort and freedom of movement,Modern straight fit,Mobile phone pocket with Phone Guard Technology,Phone Guard uses heavy duty neoprene to protect your phone from knocks and bumps on site,1 Large cargo pocket with rubber opening tab,Multi tool pocket with internal stretch webbing to store 3 tools,Crotch gusset with triple stitched seams for added strength,1 Ruler pocket,2 Pen partitions,2 Back hip pockets,2 Side waist pockets with wide openings,Waist Button with strong fabric attachment method,Large centre back belt loop;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Charcoal_01_zbvnBCa.jpg,,,,,,"65% Polyester 33% Cotton, 2% Spandex - 265 gsm",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Charcoal_01_zbvnBCa.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Charcoal_02_70lDTSf.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,127 / Charcoal,9401042515506,,,,,true,false,9401042515506,,,,,,,Size,127,Colour,Charcoal,,39.95,,,18,,
,syzmik-mens-streetworx-tough-short-zs550,Syzmik Mens Streetworx Tough Short ZS550,,"Sizes: 72 - 132; Fabric: 65% Polyester 33% Cotton, 2% Spandex - 265 gsm; Features: Our toughest short ever with 300% more tearing strength then traditional 280 gsm cotton drill,Stretch fabric for increased comfort and freedom of movement,Modern straight fit,Mobile phone pocket with Phone Guard Technology,Phone Guard uses heavy duty neoprene to protect your phone from knocks and bumps on site,1 Large cargo pocket with rubber opening tab,Multi tool pocket with internal stretch webbing to store 3 tools,Crotch gusset with triple stitched seams for added strength,1 Ruler pocket,2 Pen partitions,2 Back hip pockets,2 Side waist pockets with wide openings,Waist Button with strong fabric attachment method,Large centre back belt loop;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Charcoal_01_zbvnBCa.jpg,,,,,,"65% Polyester 33% Cotton, 2% Spandex - 265 gsm",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Charcoal_01_zbvnBCa.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Charcoal_02_70lDTSf.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,132 / Charcoal,9401042515513,,,,,true,false,9401042515513,,,,,,,Size,132,Colour,Charcoal,,39.95,,,19,,
,syzmik-mens-streetworx-tough-short-zs550,Syzmik Mens Streetworx Tough Short ZS550,,"Sizes: 72 - 132; Fabric: 65% Polyester 33% Cotton, 2% Spandex - 265 gsm; Features: Our toughest short ever with 300% more tearing strength then traditional 280 gsm cotton drill,Stretch fabric for increased comfort and freedom of movement,Modern straight fit,Mobile phone pocket with Phone Guard Technology,Phone Guard uses heavy duty neoprene to protect your phone from knocks and bumps on site,1 Large cargo pocket with rubber opening tab,Multi tool pocket with internal stretch webbing to store 3 tools,Crotch gusset with triple stitched seams for added strength,1 Ruler pocket,2 Pen partitions,2 Back hip pockets,2 Side waist pockets with wide openings,Waist Button with strong fabric attachment method,Large centre back belt loop;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Charcoal_01_zbvnBCa.jpg,,,,,,"65% Polyester 33% Cotton, 2% Spandex - 265 gsm",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Charcoal_01_zbvnBCa.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZS550_bProduct_Charcoal_02_70lDTSf.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,streetworx,,,,72 / Charcoal,9401042515520,,,,,true,false,9401042515520,,,,,,,Size,72,Colour,Charcoal,,39.95,,,20,,
