customerGroupId,STYLECODE,PRODUCT_NAME,COMPOSITION,FABRIC,SIZE_RANGE,COLOURS_COUNT,SHORT_DESCRIPTION,BOX_QTY,PRICE,CATEGORY,CATEGORY_SORT,Product URL
3,5078,Staple Active Tank,100% Recycled Polyester,180 GSM,,,Regular Fit - 180 GSM,96,11.95,MEN'S SINGLETS / TANKS,1500,
3,5079,Classic Minus Tee [5cm],100% Combed Cotton,220 GSM,,,5cm Shorter - 220 GSM,60,10.5,MEN'S T-SHIRTS,1000,
3,5080,Heavy Tee,100% Carded Cotton (Marles 15% Viscose),280 GSM,,,Relaxed Fit - 280 GSM,48,12.5,MEN'S T-SHIRTS,1000,
3,5080,Heavy Tee (4XL),100% Carded Cotton (Marles 15% Viscose),280 GSM,,,Relaxed Fit - 280 GSM,36,14.5,MEN'S T-SHIRTS,1000,
3,5080,Heavy Tee (5XL),100% Carded Cotton (Marles 15% Viscose),280 GSM,,,Relaxed Fit - 280 GSM,36,14.5,MEN'S T-SHIRTS,1000,
3,5081,Heavy L/S Tee,100% Carded Cotton (Marles 15% Viscose),280 GSM,,,Relaxed Fit - 280 GSM,42,15.95,MEN'S LONGSLEEVES,2500,
3,5082,Heavy Faded Tee,100% Carded Cotton,240 GSM,,,Relaxed Fit - 240 GSM,48,12.5,MEN'S T-SHIRTS,1000,
3,5083,Heavy Faded L/S Tee,100% Carded Cotton,240 GSM,,,Relaxed Fit - 240 GSM,42,15.95,MEN'S LONGSLEEVES,2500,
3,5084,Heavy Faded Tank,100% Carded Cotton,240 GSM,,,Relaxed Fit - 240 GSM,66,12.25,MEN'S SINGLETS / TANKS,1500,
3,5085,Stone Wash Heavy Tee,100% Cotton,220 GSM,,,Relaxed Fit - 220gsm,48,13.5,MEN'S T-SHIRTS,1000,
3,5086,Heavy Faded Minus Tee [5cm],100% Carded Cotton,240 GSM,,,5cm Shorter - 240 GSM,48,12.5,MEN'S T-SHIRTS,1000,
3,5090,Staple Tank,100% Combed Cotton,180 GSM,,,Regular Fit - 180 GSM,96,8.75,MEN'S SINGLETS / TANKS,1500,
3,5091,Staple Curve Tank,100% Combed Cotton,180 GSM,,,Regular Fit - 180 GSM,72,8.75,MEN'S SINGLETS / TANKS,1500,
3,5100,Supply Crew,80% Cotton  20% Polyester,290 GSM,,,Regular Fit - 290 GSM,18,18.5,MEN'S CREW FLEECE,5300,
3,5100,Supply Crew (4XL),80% Cotton  20% Polyester,290 GSM,,,Regular Fit - 290 GSM,12,21.5,MEN'S CREW FLEECE,5300,
3,5100,Supply Crew (5XL),80% Cotton  20% Polyester,290 GSM,,,Regular Fit - 290 GSM,12,21.5,MEN'S CREW FLEECE,5300,
3,5101,Supply Hood,80% Cotton  20% Polyester,290 GSM,,,Regular Fit - 290 GSM,12,19.5,MEN'S HOODED FLEECE,5200,
3,5101,Supply Hood (4XL),80% Cotton  20% Polyester,290 GSM,,,Regular Fit - 290 GSM,12,23.5,MEN'S HOODED FLEECE,5200,
3,5101,Supply Hood (5XL),80% Cotton  20% Polyester,290 GSM,,,Regular Fit - 290 GSM,12,23.5,MEN'S HOODED FLEECE,5200,
3,5102,Stencil Hood,80% Cotton  20% Polyester,350 GSM,,,Regular Fit - 350 GSM,12,29.5,MEN'S HOODED FLEECE,5200,
3,5102,Stencil Hood (4XL),80% Cotton  20% Polyester,350 GSM,,,Regular Fit - 350 GSM,12,32.5,MEN'S HOODED FLEECE,5200,
3,5102,Stencil Hood (5XL),80% Cotton  20% Polyester,350 GSM,,,Regular Fit - 350 GSM,12,32.5,MEN'S HOODED FLEECE,5200,
3,5102C,Stencil Camo Hood,80% Cotton  20% Polyester,350 GSM,,,Regular Fit - 350 GSM,12,30.5,MEN'S HOODED FLEECE,5200,
3,5102F,Stencil Safety Hood,65% Recycled Polyester  35% Cotton Anti-Pill Fleece,350 GSM,,,Regular Fit - 350 GSM,12,28.95,MEN'S HOODED FLEECE,5200,
3,5102G,Organic Stencil Hood,100% Organic Cotton,350 GSM,,,Regular Fit - 350 GSM,12,31.5,MEN'S HOODED FLEECE,5200,
3,5103,Stencil Crew,80% Cotton 20% Polyester,290 GSM,,,Regular Fit - 350 GSM,12,25.95,MEN'S CREW FLEECE,5300,
3,5104,Stencil Zip Hood,80% Cotton  20% Recycled Polyester Anti-Pill CVC Fleece,350 GSM,,,Regular Fit - 350 GSM,12,32.5,MEN'S ZIP FLEECE,5400,
3,5109,Supply Zip Hood,80% Cotton 20% Polyester,290 GSM,,,Regular Fit - 290 GSM,12,22.5,MEN'S ZIP FLEECE,5400,
3,5125,Stencil Half Zip Crew,80% Cotton  20% Recycled Polyester Anti-Pill Fleece,350 GSM,,,Regular Fit - 350 GSM,12,26.5,MEN'S ZIP FLEECE,5400,
3,5125,Stencil Half Zip Crew (4XL),80% Cotton  20% Recycled Polyester Anti-Pill Fleece,350 GSM,,,Regular Fit - 350 GSM,12,29.5,MEN'S ZIP FLEECE,5400,
3,5125,Stencil Half Zip Crew (5XL),80% Cotton  20% Recycled Polyester Anti-Pill Fleece,350 GSM,,,Regular Fit - 350 GSM,12,29.5,MEN'S ZIP FLEECE,5400,
3,5145,Heavy Crew,CVC Fleece  80% Cotton  20% Polyester,400 GSM,,,Oversized Fit - 400 GSM,12,29.5,MEN'S CREW FLEECE,5300,
3,5146,Heavy Hood,CVC Fleece  80% Cotton  20% Polyester,400 GSM,,,Oversized Fit - 400 GSM,10,31.5,MEN'S HOODED FLEECE,5200,
3,5148,Heavy Zip Hood,CVC Fleece  80% Cotton  20% Polyester,400 GSM,,,Relaxed Fit - 400 GSM,10,32.95,MEN'S ZIP FLEECE,5400,
3,5150,Made Crew,100% Cotton French Terry,500 GSM,,,Relaxed Fit - 500 GSM,12,30.95,MEN'S CREW FLEECE,5300,
3,5151,Made Hood,100% Cotton French Terry,500 GSM,,,Relaxed Fit - 500 GSM,10,34.95,MEN'S HOODED FLEECE,5200,
3,5160,Relax Crew,80% Cotton  20% Recycled Polyester Anti-Pill Fleece,320 GSM,,,Relaxed Fit - 320 GSM,18,21.95,MEN'S CREW FLEECE,5300,
3,5160,Relax Crew (4XL),80% Cotton  20% Recycled Polyester Anti-Pill Fleece,320 GSM,,,Relaxed Fit - 320 GSM,12,24.95,MEN'S CREW FLEECE,5300,
3,5160,Relax Crew (5XL),80% Cotton  20% Recycled Polyester Anti-Pill Fleece,320 GSM,,,Relaxed Fit - 320 GSM,12,24.95,MEN'S CREW FLEECE,5300,
3,5161,Relax Hood,80% Cotton  20% Recycled Polyester Anti-Pill Fleece,320 GSM,,,Relaxed Fit - 320 GSM,10,25.95,MEN'S HOODED FLEECE,5200,
3,5161,Relax Hood (4XL),80% Cotton  20% Recycled Polyester Anti-Pill Fleece,320 GSM,,,Relaxed Fit - 320 GSM,10,28.95,MEN'S HOODED FLEECE,5200,
3,5161,Relax Hood (5XL),80% Cotton  20% Recycled Polyester Anti-Pill Fleece,320 GSM,,,Relaxed Fit - 320 GSM,10,28.95,MEN'S HOODED FLEECE,5200,
3,5162,Relax Zip Hood,80% Cotton  20% Recycled Polyester Anti-Pill Fleece,320 GSM,,,Relaxed Fit - 320 GSM,10,30.5,MEN'S ZIP FLEECE,5400,
3,5163,Relax Pocket Crew,80% Cotton  20% Recycled Polyester Anti-Pill Fleece,320 GSM,,,Relaxed Fit - 320 GSM,18,25.5,MEN'S CREW FLEECE,5300,
3,5164,Relax Half Zip Hood,80% Cotton  20% Recycled Polyester Anti-Pill Fleece,320 GSM,,,Relaxed Fit - 320 GSM,10,27.95,MEN'S ZIP FLEECE,5400,
3,5165,Relax Faded Crew,80% Cotton  20% Recycled Polyester Anti-Pill Fleece,320 GSM,,,Relaxed Fit - 320 GSM,18,22.95,MEN'S CREW FLEECE,5300,
3,5166,Relax Faded Hood,80% Cotton  20% Recycled Polyester Fleece,320 GSM,,,Relaxed Fit - 320 GSM,10,26.95,MEN'S HOODED FLEECE,5200,
3,5167,Relax Faded Half Zip,80% Cotton  20% Recycled Polyester Fleece,320 GSM,,,Relaxed Fit - 320 GSM,12,27.95,MEN'S ZIP FLEECE,5400,
3,5170,Relax Faded Zip Hood,80% Cotton  20% Recycled Polyester Fleece,320 GSM,,,Relaxed Fit - 320 GSM,10,30.95,MEN'S ZIP FLEECE,5400,
3,5171,Box Hood,80% Cotton  20% Recycled Polyester Fleece,350 GSM,,,Relaxed fit - 350 GSM,12,29.5,MEN'S HOODED FLEECE,5200,
3,5172,Box Minus Hood [4cm],80% Cotton  20% Recycled Polyester Fleece,350 GSM,,,Relaxed fit - 350 GSM,12,28.95,MEN'S HOODED FLEECE,5200,
3,5401,Oxford Shirt,100% Woven Cotton,145 GSM,,,Mid Weight,36,26.5,MEN'S SHIRTS,5650,
3,5401,Oxford Shirt (4XL),100% Woven Cotton,145 GSM,,,Mid Weight,24,27.95,MEN'S SHIRTS,5650,
3,5401,Oxford Shirt (5XL),100% Woven Cotton,145 GSM,,,Mid Weight,24,27.95,MEN'S SHIRTS,5650,
3,5402,Chad Polo,100% Combed Cotton (Marles 15% Viscose),220 GSM,,,Small Side Splits - Heavy Weight,60,13.25,MEN'S POLO,5655,
3,5402,Chad Polo (4XL),100% Combed Cotton (Marles 15% Viscose),220 GSM,,,Small Side Splits - Heavy Weight,42,15.5,MEN'S POLO,5655,
3,5402,Chad Polo (5XL),100% Combed Cotton (Marles 15% Viscose),220 GSM,,,Small Side Splits - Heavy Weight,42,15.5,MEN'S POLO,5655,
3,5404,Chad L/S Polo,100% Carded Cotton (Marles 15% Viscose),200 GSM,,,Cuffed Sleeves - Heavy Weight,42,13.75,MEN'S POLO,5655,
3,5407,Oxford S/S Shirt,100% Woven Cotton,145 GSM,,,Mid Weight,48,22.5,MEN'S SHIRTS,5650,
3,5409,Blue Denim Shirt,100% Cotton,160 GSM,,,Mid Weight,36,25.5,MEN'S SHIRTS,5650,
3,5410,Rugby Jersey,100% Carded Cotton (Marles 15% Viscose),280 GSM,,,Heavy Weight,36,17.25,MEN'S SHIRTS,5650,
3,5411,Pique Polo,100% Cotton (Marles 15% Viscose),240 GSM,,,Regular - Heavy Weight,48,12.75,MEN'S POLO,5655,
3,5411,Pique Polo (4XL),100% Cotton (Marles 15% Viscose),240 GSM,,,Regular - Heavy Weight,36,14.75,MEN'S POLO,5655,
3,5411,Pique Polo (5XL),100% Cotton (Marles 15% Viscose),240 GSM,,,Regular - Heavy Weight,36,14.75,MEN'S POLO,5655,
3,5414,Denim Wash Shirt,100% Cotton,170 GSM,,,Mid Weight,36,29.95,MEN'S SHIRTS,5650,
3,5417,Check Shirt,100% Cotton Flannel,235 GSM,,,Regular Fit - Mid Weight,36,32.95,MEN'S SHIRTS,5650,
3,5418,Linen Shirt,100% Linen,140 GSM,,,Light Weight,36,40.95,MEN'S SHIRTS,5650,
3,5419,Cord Shirt,100% Cotton Corduroy,300 GSM,,,Regular Fit - Heavy Weight,20,37.95,MEN'S SHIRTS,5650,
3,5420,Linen S/S Shirt,100% Linen,140 GSM,,,Light Weight,48,35.95,MEN'S SHIRTS,5650,
3,5421,Work S/S Shirt,100% Cotton Drill,240 GSM,,,Heavy Weight,30,26.5,MEN'S SHIRTS,5650,
3,5422,Work Shirt,100% Cotton Drill,240 GSM,,,Heavy Weight,24,30.5,MEN'S SHIRTS,5650,
3,5423,Heavy Baseball Jersey,100% Carded Cotton,280 GSM,,,Relaxed Fit - 280 GSM,42,18.5,MEN'S SHIRTS,5650,
3,5425,Active Work Polo,100% Recycled Polyester,185 GSM,,,Regular Fit - 185 GSM,60,18.75,MEN'S POLO,5655,
3,5425,Active Work Polo (4XL),100% Recycled Polyester,185 GSM,,,Regular Fit - 185 GSM,54,20.75,MEN'S POLO,5655,
3,5425,Active Work Polo (5XL),100% Recycled Polyester,185 GSM,,,Regular Fit - 185 GSM,54,20.75,MEN'S POLO,5655,
3,5425F,Work Safety Polo,100% Recycled Polyester,185 GSM,,,Regular Fit - 185 GSM,60,18.75,MEN'S POLO,5655,
3,5425F,Work Safety Polo (4XL),100% Recycled Polyester,185 GSM,,,Regular Fit - 185 GSM,48,20.75,MEN'S POLO,5655,
3,5425F,Work Safety Polo (5XL),100% Recycled Polyester,185 GSM,,,Regular Fit - 185 GSM,48,20.75,MEN'S POLO,5655,
3,5501,Cyrus Windbreaker,100% Recycled Polyester Rip-Stop,90 GSM,,,Light Weight - 100% Recycled Ripstop,42,42.95,MEN'S JACKETS,5800,
3,5502,Tech Windbreaker,100% recycled polyester shell + PU Transfer membrane 100% recycled polyester lining,,,,100% Recycled Polyester,18,61.95,MEN'S JACKETS,5800,
3,5506,Bomber Jacket,100% Cotton Drill,300 GSM,,,Heavy Weight - 100% Cotton Drill,18,47.95,MEN'S JACKETS,5800,
3,5506,Bomber Jacket (4XL),100% Cotton Drill,300 GSM,,,Heavy Weight - 100% Cotton Drill,12,49.95,MEN'S JACKETS,5800,
3,5506,Bomber Jacket (5XL),100% Cotton Drill,300 GSM,,,Heavy Weight - 100% Cotton Drill,12,49.95,MEN'S JACKETS,5800,
3,5508,Section Zip Jacket,100% Recycled Polyester Rip-Stop,90 GSM,,,Light Weight - 100% Recycled Ripstop,42,48.95,MEN'S JACKETS,5800,
3,5511,College Bomber Jacket,100% Recycled Polyester Body  100% Recyled Polyester Lining,150 GSM,,,Mid Weight - 100% Recycled Polyester,10,55.95,MEN'S JACKETS,5800,
3,5512,Felt Bomber Jacket,50% Wool  50% Recycled Polyester,290 GSM,,,Heavy Weight - 50% Wool | 50% Recycled Polyester,10,78.95,MEN'S JACKETS,5800,
3,5520,Coach Jacket,100% Nylon Body & Sleeve Lining,80 GSM,,,Light Weight - 100% Nylon Body,24,30.95,MEN'S JACKETS,5800,
3,5521,Work Jacket,100% Cotton Drill  Recycled Polyester Padded Lining,300 GSM,,,Heavy Weight - 100% Cotton Drill,12,52.95,MEN'S JACKETS,5800,
3,5522,Chore Jacket,100% Cotton Drill  Washed Finish,300 GSM,,,Heavy Weight - 100% Cotton Drill,18,43.95,MEN'S JACKETS,5800,
3,5523,Service Jacket,100% Cotton Drill  Recycled Polyester Padded Lining,300 GSM,,,Heavy Weight - 100% Cotton Drill,12,55.95,MEN'S JACKETS,5800,
3,5524,Canvas Chore Jacket,100% Cotton Duck Canvas,470 GSM,,,Heavy Weight - Duck Canvas,20,40.95,MEN'S JACKETS,5800,
3,5525,Quilted Jacket,100% recycled polyester quilted lining & wadding,,,,Mid Weight - 100% Recycled Polyester,12,49.95,MEN'S JACKETS,5800,
3,5526,Tech Jacket,100% Recycled Polyester,,,,Waterproof - 100% Recycled Polyester,12,67.95,MEN'S JACKETS,5800,
3,5527,Canvas Heavy Jacket,100% Cotton Duck Canvas,470 GSM,,,Heavy Weight - Duck Canvas,10,53.95,MEN'S JACKETS,5800,
3,5528,Canvas Heavy Vest,100% Cotton Duck Canvas,470 GSM,,,Heavy Weight - Duck Canvas,15,42.95,MEN'S JACKETS,5800,
3,5529,Canvas Heavy Hooded Jacket,100% Cotton Duck Canvas,470 GSM,,,Heavy Weight - Duck Canvas,8,62.95,MEN'S JACKETS,5800,
3,5531,Quilted Vest,100% recycled polyester quilted lining & 100% recycled polyester wadding,,,,Mid Weight - 100% Recycled Polyester,18,46.95,MEN'S JACKETS,5800,
3,5532,Canvas Bomber Hood Jacket,100% Cotton Duck Canvas  100% Recycled Polyester Quilting,470 GSM,,,Heavy Weight - Duck Canvas,9,65.95,MEN'S JACKETS,5800,
3,5533,Canvas Cord Collar Jacket,100% Cotton Duck Canvas,470 GSM,,,Heavy Weight - Duck Canvas,10,56.95,MEN'S JACKETS,5800,
3,5590,Hooded Puffer Jacket,100% recycled polyester outer & lining  80% down 20% feather fill,,,,Down & Feather Fill - 100% Recycled Polyester,6,104.5,MEN'S JACKETS,5800,
3,5591,Puffer Jacket,100% recycled polyester outer & lining  80% down 20% feather fill,,,,Down & Feather Fill - 100% Recycled Polyester,6,95.5,MEN'S JACKETS,5800,
3,5592,Puffer Vest,100% recycled polyester outer & lining  80% down 20% feather fill,,,,Down & Feather Fill - 100% Recycled Polyester,8,77.5,MEN'S JACKETS,5800,
3,5610,Staple Active Blend Tee,60% Recycled Polyester  40% Cotton,160 GSM,,,Regular Fit - 160 GSM,72,9.5,MEN'S T-SHIRTS,1000,
3,5620,"Active Shorts 18""",93% Recycled Polyester  7% Spandex,125 GSM,,,Regular Fit - Light Weight,60,23.25,MEN'S SHORTS,6800,
3,5621,"Active Pro Shorts 18""",93% Recycled Polyester  7% Spandex,125 GSM,,,Regular Fit - Light Weight,60,23.95,MEN'S SHORTS,6800,
3,5650,Active Jacket,100% Recycled Nylon,125 GSM,,,Light Weight - Packable,42,54.95,MEN'S JACKETS,5800,
3,5801,Standard Jeans,98.5% Cotton  1.5% Elastane,413G/12.2oz,,,Slim Fit - Mid Weight,24,28.5,MEN'S DENIM,6700,
3,5830,Straight Jeans,100% Cotton,441G/13oz,,,Regular Fit - Mid Weight,18,34.95,MEN'S PANTS,6900,
3,5901,Standard Pants,98% Cotton  2% Elastane,280 GSM,,,Slim Fit - Mid Weight,36,29.5,MEN'S PANTS,6900,
3,5903,"Beach Shorts 17""",100% Cotton,130 GSM,,,Regular Fit - Light Weight,60,15.95,MEN'S SHORTS,6800,
3,5904,"Swim Shorts 17""",100% Recycled Nylon,135 GSM,,,Regular Fit - Light Weight,60,15.5,MEN'S SHORTS,6800,
3,5905,"Track Shorts 19""",82% Cotton  18% Polyester Anti-Pill French Terry Fleece,320 GSM,,,Regular Fit - 320 GSM,30,17.75,MEN'S SHORTS,6800,
3,5910,"Court Shorts 20""",100% Polyester,240 GSM,,,Regular Fit - Light Weight,36,15.5,MEN'S SHORTS,6800,
3,5916,"Stadium Shorts 20""",100% Cotton,320 GSM,,,Regular Fit - 320 GSM,30,18.75,MEN'S SHORTS,6800,
3,5916C,"Stadium Camo Shorts 20""",80% Cotton  20% Polyester Anti-Pill Fleece,290 GSM,,,Regular Fit - 290 GSM,30,19.75,MEN'S SHORTS,6800,
3,5917,Surplus Track Pants,80% Cotton  20% Polyester Anti-Pill Fleece,290 GSM,,,Regular Fit - 290 GSM,18,19.75,MEN'S TRACKPANTS,5500,
3,5919,"Linen Shorts 18""",100% Linen,215 GSM,,,Regular Fit - Light Weight,36,24.75,MEN'S SHORTS,6800,
3,5921,Stencil Track Pants,80% Cotton  20% Recycled Polyester Anti-Pill Fleece,350 GSM,,,Regular Fit - 350 GSM,12,23.5,MEN'S TRACKPANTS,5500,
3,5924,"Active Training Shorts 19""",100% Recycled Polyester,170 GSM,,,Regular Fit - Light Weight,60,23.5,MEN'S SHORTS,6800,
3,5925,"Cargo Walk Shorts 19""",100% Cotton,270 GSM,,,Relaxed Fit - Mid Weight,40,25.75,MEN'S SHORTS,6800,
3,5929,"Walk Shorts 18""",100% Cotton Twill,250 GSM,,,Regular Fit - Mid Weight,36,23.5,MEN'S SHORTS,6800,
3,5930,Straight Pants,98% Cotton  2% Elastane,280 GSM,,,Regular Fit - Mid Weight,36,29.5,MEN'S PANTS,6900,
3,5931,Relaxed Pants,98% Cotton  2% Elastane,280 GSM,,,Relaxed Fit - Mid Weight,36,30.5,MEN'S PANTS,6900,
3,5932,Relax Track Pants,80% Cotton  20% Recycled Polyester Anti-Pill Fleece,320 GSM,,,Relaxed Fit - 320 GSM,10,23.75,MEN'S TRACKPANTS,5500,
3,5933,"Relax Track Shorts 18""",80% Cotton  20% Recycled Polyester Anti-Pill Fleece,320 GSM,,,Relaxed Fit - 320 GSM,24,16.95,MEN'S SHORTS,6800,
3,5934,Cord Pants,100% Cotton Corduroy,300 GSM,,,Regular Fit - 300 GSM,24,37.95,MEN'S PANTS,6900,
3,5938,Relax Faded Track Pants,80% Cotton  20% Recycled Polyester,320 GSM,,,Relaxed Fit - 320 GSM,12,24.25,MEN'S TRACKPANTS,5500,
3,5939,"Relax Faded Track Shorts 18""",80% Cotton  20% Recycled Polyester,320 GSM,,,Relaxed Fit - 320 GSM,24,17.5,MEN'S SHORTS,6800,
3,5941,"Cord Shorts 18""",100% Cotton Corduroy,300 GSM,,,Regular Fit - 100% Cotton Corduroy,36,31.75,MEN'S SHORTS,6800,
3,5942,Relax Cuffless Track Pants,80% Cotton  20% Recycled Polyester,320 GSM,,,Relaxed Fit - 320 GSM,12,22.75,MEN'S TRACKPANTS,5500,
3,5943,Faded Walk Short,100% Cotton Drill,275 GSM,,,Landing February,36,30.75,MEN'S SHORTS,6800,
3,5980,Canvas Overalls,100% Cotton Duck Canvas,365 GSM,,,Heavy Weight - Duck Canvas,14,47.5,MEN'S OVERALLS,5700,
3,5981,Canvas Coveralls,100% Cotton Duck Canvas,365 GSM,,,Heavy Weight - Duck Canvas,12,51.5,MEN'S OVERALLS,5700,
3,5982,Canvas Pants,100% Cotton Duck Canvas,365 GSM,,,Heavy Weight - Duck Canvas,26,30.5,MEN'S PANTS,6900,
3,5983,"Canvas Shorts 20""",100% Cotton Duck Canvas,365 GSM,,,Heavy Weight - Duck Canvas,34,26.75,MEN'S SHORTS,6800,
